日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称
2025-05-30,000852,中证1000,CSI 1000,601702,华峰铝业,Shanghai Huafon Aluminium Corporation,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601718,际华集团,Jihua Group Co Ltd,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601777,千里科技,Lifan Industry (Group) Co Ltd,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601778,晶科科技,"Jinko Power Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601801,皖新传媒,Anhui Xinhua Media Co Ltd,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601811,新华文轩,"Xinhua Winshare Publishing and Media Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601827,三峰环境,"Chongqing Sanfeng Environment Group Corp., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601860,紫金银行,"Jiangsu Zijin Rural Commercial Bank Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601869,长飞光纤,Yangtze Optical Fibre and Cable Joint Stock Limited Company,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601882,海天精工,"Ningbo Haitian Precision Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601886,江河集团,"Jangho Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601890,亚星锚链,"Asian Staranchor Chain Co.,Ltd.Jiangsu",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601900,南方传媒,Southern Publishing and Media Company Limited,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601908,京运通,Beijing Jingyuntong Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601921,浙版传媒,"Zhejiang Publishing & Media Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601949,中国出版,"China Publishing & Media Holdings Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601952,苏垦农发,"Jiangsu Provincial Agricultural Reclamation and Development Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601963,重庆银行,"BANK OF CHONGQING CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601969,海南矿业,"Hainan Mining Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,601975,招商南油,Nanjing Tanker Corporation,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603005,晶方科技,"China Wafer Level CSP Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603008,喜临门,"Xilinmen Furniture Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603013,亚普股份,"YAPP Automotive Systems Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603025,大豪科技,Beijing Dahao Technology Corporation Limited,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603026,石大胜华,"Shida Shinghwa Advanced Material Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603027,千禾味业,"QIANHE CONDIMENT AND FOOD CO., LTD",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603033,三维股份,"Zhejiang Sanwei Rubber Item Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603039,泛微网络,"Weaver Network Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603043,广州酒家,"GUANGZHOU RESTAURANT GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603055,台华新材,"ZHE JIANG TAIHUA NEW MATERIAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603057,紫燕食品,"Shanghai Ziyan Foods Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603063,禾望电气,"Shenzhen Hopewind Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603075,热威股份,"Hangzhou Heatwell Electric Heating Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603083,剑桥科技,"CIG ShangHai CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603093,南华期货,"NANHUA FUTURES CO.,LTD",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603100,川仪股份,"CHONGQING CHUANYIAUTOMATION CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603103,横店影视,"HENGDIAN ENTERTAINMENT CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603108,润达医疗,"Shanghai Runda Medical Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603118,共进股份,"Shenzhen Gongjin Electronics Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603123,翠微股份,"Beijing Cuiwei Tower Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603128,华贸物流,CTS International Logistics Corporation Limited,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603132,金徽股份,"JINHUI MINING CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603162,海通发展,"Fujian Highton Development Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603169,兰石重装,"Lanzhou LS Heavy Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603171,税友股份,"Servyou Software Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603197,保隆科技,Shanghai Baolong Automotive Corporation,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603218,日月股份,"Riyue Heavy Industry Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603219,富佳股份,"Ningbo Fujia Industrial Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603220,中贝通信,"China Bester Group Telecom CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603227,雪峰科技,"Xinjiang XuefengSci-Tech (Group) Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603229,奥翔药业,"Zhejiang Ausun Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603236,移远通信,"Quectel Wireless Solutions Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603267,鸿远电子,"Beijing Yuanliu Hongyuan Electronic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603279,景津装备,Jingjin Equipment Inc.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603281,江瀚新材,"Hubei Jianghan New Materials Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603283,赛腾股份,"Suzhou Secote Precision Electronic Co.,LTD",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603297,永新光学,"NINGBO YONG XIN OPTICS CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603299,苏盐井神,"Jiang Su Suyan Jingshen Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603300,海南华铁,"Zhejiang Haikong Nanke Huatie Digital Intelligence & Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603301,振德医疗,"Zhende Medical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603305,旭升集团,"Ningbo Xusheng Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603306,华懋科技,"HMT (Xiamen) New Technical Materials Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603308,应流股份,"ANHUI YINGLIU ELECTROMECHANICAL CO., LTD",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603317,天味食品,"Sichuan Teway Food Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603323,苏农银行,"Jiangsu Suzhou Rural Commercial Bank Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603327,福蓉科技,"SichuanFurong Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603328,依顿电子,"Guangdong Ellington Electronics Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603337,杰克股份,"Jack Sewing Machine Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603348,文灿股份,"Guangdong Wencan Die Casting Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603355,莱克电气,"Kingclean Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603358,华达科技,"Huada Automotive Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603368,柳药集团,"Guangxi LiuYao Group Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603383,顶点软件,"Fujian Apex Software Co.,LTD",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603393,新天然气,"Xinjiang Xintai Natural Gas Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603439,贵州三力,"Guizhou Sanli Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603466,风语筑,"Shanghai Fengyuzhu Exhibition Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603477,巨星农牧,Leshan Giantstar Farming&Husbandry Corporation Limited,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603489,八方股份,"Bafang Electric (Suzhou) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603496,恒为科技,EmbedWay Technologies (Shanghai) Corporation,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603505,金石资源,"China Kings Resources Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603530,神马电力,"Jiangsu Shemar Electric Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603533,掌阅科技,"IReader Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603565,中谷物流,"Shanghai Zhonggu Logistics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603566,普莱柯,"PULIKE BIOLOGICAL ENGINEERING, INC.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603567,珍宝岛,"HeiLongJiang ZBD Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603583,捷昌驱动,"Zhejiang Jiecang Linear Motion Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603588,高能环境,"Beijing GeoEnviron Engineering & Technology, Inc..",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603599,广信股份,"Anhui Guangxin Agrochemical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603609,禾丰股份,"Wellhope Foods Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603612,索通发展,"Sunstone Development Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603619,中曼石油,"ZhongMan Petroleum And Natural Gas Group Corp., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603636,南威软件,"Linewell Software Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603638,艾迪精密,"Yantai Eddie Precision Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603662,柯力传感,"Keli Sensing Technology (Ningbo) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603678,火炬电子,"FUJIAN TORCH ELECTRON TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603690,至纯科技,"PNC Process Systems Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603693,江苏新能,"Jiangsu New Energy Development Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603699,纽威股份,"Neway Valve (Suzhou) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603713,密尔克卫,"MILKYWAY INTELLIGENT SUPPLY CHAIN SERVICE GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603719,良品铺子,"Bestore Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603730,岱美股份,"SHANGHAI DAIMAY AUTOMOTIVE INTERIOR CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603733,仙鹤股份,"Xianhe Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603766,隆鑫通用,"Loncin Motor Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603801,志邦家居,"Zbom Home Collection Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603866,桃李面包,"Toly Bread Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603871,嘉友国际,"Jiayou International Logistics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603876,鼎胜新材,"Jiangsu Dingsheng New Material Joint-Stock Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603877,太平鸟,"Ningbo Peacebird Fashion Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603881,数据港,"Shanghai AtHub Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603888,新华网,"XINHUANETCO.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603915,国茂股份,"JIANGSU GUOMAO REDUCER CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603919,金徽酒,"JINHUI LIQUOR Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603920,世运电路,"Olympic Circuit Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603983,丸美生物,"Guangdong Marubi Biotechnology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603985,恒润股份,"Jiangyin Hengrun Heavy Industries Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603989,艾华集团,"HUNAN AIHUA GROUP CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603995,甬金股份,"Yongjin Technology Group Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,603997,继峰股份,"Ningbo Jifeng Auto Parts Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605009,豪悦护理,"Hangzhou Haoyue Personal Care Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605011,杭州热电,"Hangzhou Cogeneration Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605020,永和股份,"Zhejiang Yonghe Refrigerant Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605090,九丰能源,"Jiangxi Jovo Energy Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605111,新洁能,"WUXI NCE POWER CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605116,奥锐特,"Aurisco Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605123,派克新材,"Wuxi Paike New Materials and Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605168,三人行,"Three's Company Media Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605222,起帆电缆,"Shanghai QiFan Cable Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605296,神农集团,"Yunnan Shennong Agricultural Industry Group Co.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605333,沪光股份,"Kunshan Huguang Auto Harness Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605365,立达信,Leedarson IoT Technology Inc.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605368,蓝天燃气,"Henan Lantian Gas Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605376,博迁新材,"Jiangsu Boqian New Materials Stock Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605507,国邦医药,Guobang Pharma Ltd.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605577,龙版传媒,"Heilongjiang Publishing & Media Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605589,圣泉集团,"Jinan Shengquan Group Share Holding Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,605599,菜百股份,"Beijing Caishikou Department Store Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688001,华兴源创,"Suzhou HYC Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688006,杭可科技,Zhejiang HangKe Technology Incorporated Company,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688007,光峰科技,Appotronics Corporation Limited,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688016,心脉医疗,"Shanghai MicroPort Endovascular MedTech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688018,乐鑫科技,"Espressif Systems (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688019,安集科技,"Anji Microelectronics Technology (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688027,国盾量子,"QuantumCTek Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688029,南微医学,"Micro-Tech (Nanjing) Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688037,芯源微,"KINGSEMI Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688048,长光华芯,"Suzhou Everbright Photonics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688050,爱博医疗,"Eyebright Medical Technology (Beijing) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688062,迈威生物,"Mabwell (Shanghai) Bioscience Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688063,派能科技,"Pylon Technologies Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688066,航天宏图,"Piesat Information Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688076,诺泰生物,"Sinopep-Allsino Bio Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688083,中望软件,"ZWSOFT CO., LTD.(Guangzhou)",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688088,虹软科技,ArcSoft Corporation Limited,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688091,上海谊众,"Shanghai Yizhong Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688097,博众精工,"BOZHON PRECISION INDUSTRY TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688100,威胜信息,"Willfar Information Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688105,诺唯赞,"Nanjing Vazyme Biotech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688106,金宏气体,"Jinhong Gas Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688107,安路科技,"Shanghai Anlogic Infotech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688110,东芯股份,"Dosilicon Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688116,天奈科技,"Jiangsu Cnano Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688123,聚辰股份,Giantec Semiconductor Corporation,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688127,蓝特光学,"Zhejiang Lante Optics Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688128,中国电研,"China National Electric Apparatus Research Institute Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688131,皓元医药,"Shanghai Haoyuan Chemexpress Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688139,海尔生物,"QINGDAO HAIER BIOMEDICAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688141,杰华特,"JoulWatt Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688146,中船特气,"Peric Special Gases Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688147,微导纳米,"Jiangsu Leadmicro Nano Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688150,莱特光电,"Shaanxi Lighte Optoelectronics Material Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688166,博瑞医药,"BrightGene Bio-Medical Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688167,炬光科技,Focuslight Technologies Inc.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688177,百奥泰,"Bio-Thera Solutions, Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688183,生益电子,"SHENGYI ELECTRONICS CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688185,康希诺,CanSino Biologics Inc.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688190,云路股份,"Qingdao Yunlu Advanced Materials Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688192,迪哲医药,"Dizal (Jiangsu) Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688200,华峰测控,"Beijing Huafeng Test & Control Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688206,概伦电子,"PRIMARIUS TECHNOLOGIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688208,道通科技,"Autel Intelligent Technology Corp.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688209,英集芯,"Shenzhen Injoinic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688232,新点软件,"GUOTAI EPOINT SOFTWARE CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688235,百济神州,"BeiGene, Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688261,东微半导,Suzhou Oriental Semiconductor Company Limited,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688262,国芯科技,"C*Core Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
